date,stationId,code,value
2022-05-05 21:00:00.000000 UTC,k27,NO,4.116
2024-01-20 18:00:00.000000 UTC,k28,NO,2.484055555555556
2024-01-04 23:00:00.000000 UTC,k55,NO,0.8912419538052931
2023-02-15 12:00:00.000000 UTC,k58,NO,1.2475105288132295
2022-05-14 11:00:00.000000 UTC,k58,NO,1.1836024012847648
2023-08-21 12:00:00.000000 UTC,k58,NO,1.276478987083652
2023-02-05 07:00:00.000000 UTC,k59,NO,3.401055555555556
2023-08-27 16:00:00.000000 UTC,k59,NO,3.457888888888889
2023-03-28 06:00:00.000000 UTC,k60,NO,10.661777777777775
2022-11-30 08:00:00.000000 UTC,k60,NO,172.436
2023-10-15 02:00:00.000000 UTC,k97,NO,68.47399999999999
2022-08-26 04:00:00.000000 UTC,k26,NO2,188.6135
2022-04-25 10:00:00.000000 UTC,k27,NO2,34.5655
2022-03-26 08:00:00.000000 UTC,k27,NO2,102.942
2024-01-12 20:00:00.000000 UTC,k27,NO2,264.41333333333336
2022-10-23 02:00:00.000000 UTC,k55,NO2,96.52512927006819
2022-02-15 04:00:00.000000 UTC,k55,NO2,26.42733386252711
2023-04-11 22:00:00.000000 UTC,k55,NO2,0.65622716429708
2022-11-08 07:00:00.000000 UTC,k56,NO2,0.887693728682114
2023-04-22 07:00:00.000000 UTC,k57,NO2,0.8489444444444445
2023-10-28 07:00:00.000000 UTC,k57,NO2,0.4778333333333333
2022-12-18 15:00:00.000000 UTC,k58,NO2,0.9430409150353912
2022-05-03 10:00:00.000000 UTC,k58,NO2,1.067511189684658
2022-04-25 06:00:00.000000 UTC,k58,NO2,1.1376017887015415
2023-09-06 20:00:00.000000 UTC,k59,NO2,16.702111111111112
2023-11-03 18:00:00.000000 UTC,k59,NO2,16.584500000000002
2023-11-20 21:00:00.000000 UTC,k97,NO2,132.8778888888889
2024-02-20 02:00:00.000000 UTC,k97,NO2,9.575333333333331
2021-12-07 23:00:00.000000 UTC,k25,SO2,1.334
2023-09-19 23:00:00.000000 UTC,k26,SO2,0.0533333333333333
2023-11-09 05:00:00.000000 UTC,k26,SO2,0.0623333333333333
2023-04-27 12:00:00.000000 UTC,k27,SO2,0.0645555555555555
2023-05-25 06:00:00.000000 UTC,k28,SO2,3.231666666666667
2022-09-29 21:00:00.000000 UTC,k55,SO2,0.0
2023-06-05 23:00:00.000000 UTC,k55,SO2,0.0
2023-10-19 00:00:00.000000 UTC,k55,SO2,0.0
2021-12-05 06:00:00.000000 UTC,k60,SO2,5.3285
2023-11-14 23:00:00.000000 UTC,k25,PM10,0.5364444444444443
2023-07-17 11:00:00.000000 UTC,k27,PM10,5.969499999999999
2022-05-01 04:00:00.000000 UTC,k27,PM10,9.042
2022-06-04 08:00:00.000000 UTC,k28,PM10,14.997
2024-04-18 03:00:00.000000 UTC,k57,PM10,1.321777777777778
2022-12-07 19:00:00.000000 UTC,k58,PM10,175.14948484848486
2022-09-14 10:00:00.000000 UTC,k59,PM10,5.873666666666667
2022-09-22 02:00:00.000000 UTC,k59,PM10,15.825333333333331
2021-12-18 13:00:00.000000 UTC,k59,PM10,75.3025
2022-11-01 13:00:00.000000 UTC,k60,PM10,55.488
2022-11-15 09:00:00.000000 UTC,k97,PM10,1.3605
2023-11-25 20:00:00.000000 UTC,9,PM2.5,73.33333333333333
2020-11-05 21:00:00.000000 UTC,s3,PM2.5,72.0
2022-11-05 17:00:00.000000 UTC,k25,PM2.5,0.7516666666666667
2023-02-23 00:00:00.000000 UTC,k26,PM2.5,159.349
2022-08-17 21:00:00.000000 UTC,k26,PM2.5,46.3325
2023-02-05 05:00:00.000000 UTC,k26,PM2.5,40.379
2023-11-25 13:00:00.000000 UTC,k26,PM2.5,1.8321666666666667
2021-02-06 01:00:00.000000 UTC,k28,PM2.5,456.0
2021-10-26 08:00:00.000000 UTC,k55,PM2.5,23.03967840909091
2020-08-13 06:00:00.000000 UTC,k56,PM2.5,14.0
2020-08-16 22:00:00.000000 UTC,k57,PM2.5,1.0
2023-05-19 01:00:00.000000 UTC,k58,PM2.5,16.501038636363635
2021-03-03 01:00:00.000000 UTC,k58,PM2.5,0.0
2023-10-03 00:00:00.000000 UTC,k59,PM2.5,1.6676666666666664
2022-04-25 07:00:00.000000 UTC,k59,PM2.5,11.2275
2021-02-22 11:00:00.000000 UTC,k97,PM2.5,34.0
2024-04-10 03:00:00.000000 UTC,k97,PM2.5,12.190666666666663
2024-03-04 00:00:00.000000 UTC,27173,PM2.5,74.33333333333333
2024-02-15 06:00:00.000000 UTC,27173,PM2.5,3.666666666666667
2024-01-27 21:00:00.000000 UTC,27423,PM2.5,170.33333333333334
2024-01-15 02:00:00.000000 UTC,27423,PM2.5,17.333333333333332
2023-03-18 06:00:00.000000 UTC,27443,PM2.5,41.0
2023-12-18 14:00:00.000000 UTC,43241,PM2.5,214.66666666666663
2023-03-23 14:00:00.000000 UTC,37380840,PM2.5,109.0
2023-05-08 22:00:00.000000 UTC,37917495,PM2.5,128.66666666666666
2023-11-17 23:00:00.000000 UTC,37917495,PM2.5,204.66666666666663
2023-03-14 01:00:00.000000 UTC,38834077,PM2.5,114.33333333333331
2023-04-21 05:00:00.000000 UTC,38834077,PM2.5,72.33333333333333
2023-05-07 12:00:00.000000 UTC,39379024,PM2.5,69.33333333333333
2023-04-30 02:00:00.000000 UTC,609935ddc9348052e0c5da73,PM2.5,31.0
2022-12-12 02:00:00.000000 UTC,60ec151f3fdcd35938ff8b18,PM2.5,153.0
2023-02-06 22:00:00.000000 UTC,60ec15213fdcd35938ff8c4e,PM2.5,83.0
2023-02-07 22:00:00.000000 UTC,60ec15213fdcd35938ff8c4e,PM2.5,120.0
2022-12-16 06:00:00.000000 UTC,60ec15213fdcd35938ff8cac,PM2.5,1.0
2023-03-16 18:00:00.000000 UTC,60ec15213fdcd35938ff8cc4,PM2.5,80.0
2023-05-11 14:00:00.000000 UTC,60ec15223fdcd35938ff8d9e,PM2.5,69.0
2022-05-20 06:00:00.000000 UTC,k25,PMtot,0.02171
2024-01-13 12:00:00.000000 UTC,k57,PMtot,0.0008213333333333
2022-05-27 08:00:00.000000 UTC,k58,PMtot,25.43995169720461
2023-09-04 17:00:00.000000 UTC,k60,PMtot,0.0053053333333333
2022-07-19 11:00:00.000000 UTC,k25,PM10,4.788333333333334
2023-06-28 01:00:00.000000 UTC,k27,PM10,4.620833333333334
2022-02-27 13:00:00.000000 UTC,k28,PM10,97.137
2023-10-08 06:00:00.000000 UTC,k59,PM10,11.757388888888888
2023-05-18 21:00:00.000000 UTC,k60,PM10,19.993666666666662
2024-05-01 03:00:00.000000 UTC,k97,PM10,0.433
2022-01-29 07:00:00.000000 UTC,k97,PM10,80.624
2023-11-04 21:00:00.000000 UTC,k97,PM10,0.433
2024-02-08 15:00:00.000000 UTC,9,PM2.5,38.333333333333336
2020-12-10 23:00:00.000000 UTC,s3,PM2.5,136.0
2022-01-01 19:00:00.000000 UTC,s5,PM2.5,60.73
2021-06-16 23:00:00.000000 UTC,s5,PM2.5,3.07
2021-04-01 20:00:00.000000 UTC,s7,PM2.5,6.53
2021-04-27 20:00:00.000000 UTC,s7,PM2.5,20.11
2023-05-21 19:00:00.000000 UTC,109,PM2.5,57.333333333333336
2023-10-18 20:00:00.000000 UTC,k27,PM2.5,6.096333333333333
2021-05-14 12:00:00.000000 UTC,k27,PM2.5,10.532666666666668
2023-12-24 18:00:00.000000 UTC,k27,PM2.5,24.769
2022-03-30 04:00:00.000000 UTC,k28,PM2.5,23.131
2020-09-11 20:00:00.000000 UTC,k28,PM2.5,74.0
2022-03-23 19:00:00.000000 UTC,k28,PM2.5,16.8945
2023-12-31 12:00:00.000000 UTC,k56,PM2.5,23.646195580808087
2024-03-08 17:00:00.000000 UTC,k58,PM2.5,0.4232983164983164
2021-10-22 05:00:00.000000 UTC,k58,PM2.5,1.0000000000000009
2020-09-13 17:00:00.000000 UTC,k60,PM2.5,6.0
2021-07-01 15:00:00.000000 UTC,k60,PM2.5,5.171333333333333
2022-12-29 16:00:00.000000 UTC,k60,PM2.5,89.08616666666666
2024-04-16 09:00:00.000000 UTC,k97,PM2.5,7.093
2023-02-02 08:00:00.000000 UTC,27173,PM2.5,177.0
2023-03-04 12:00:00.000000 UTC,27423,PM2.5,142.66666666666666
2023-08-10 19:00:00.000000 UTC,65242,PM2.5,49.0
2023-09-23 19:00:00.000000 UTC,65242,PM2.5,62.5
2022-12-30 16:00:00.000000 UTC,30369354,PM2.5,157.0
2023-11-18 12:00:00.000000 UTC,30369354,PM2.5,59.0
2023-06-04 20:00:00.000000 UTC,36200067,PM2.5,116.0
2023-04-22 05:00:00.000000 UTC,37380840,PM2.5,41.66666666666666
2023-04-28 09:00:00.000000 UTC,39168240,PM2.5,101.0
2023-02-19 14:00:00.000000 UTC,39379024,PM2.5,151.66666666666666
2022-12-20 22:00:00.000000 UTC,609935dec9348052e0c5da7f,PM2.5,18.0
2023-03-31 02:00:00.000000 UTC,60ec151f3fdcd35938ff8aa0,PM2.5,159.0
2023-03-05 17:00:00.000000 UTC,60ec15213fdcd35938ff8c06,PM2.5,81.0
2023-04-19 10:00:00.000000 UTC,60ec15213fdcd35938ff8c4a,PM2.5,26.0
2023-01-01 19:00:00.000000 UTC,60ec15213fdcd35938ff8c4a,PM2.5,93.0
2023-02-21 03:00:00.000000 UTC,60ec15213fdcd35938ff8cae,PM2.5,192.0
2023-02-18 17:00:00.000000 UTC,60ec15213fdcd35938ff8cce,PM2.5,121.0
2023-01-25 12:00:00.000000 UTC,60ec15223fdcd35938ff8cec,PM2.5,185.0
2023-03-01 23:00:00.000000 UTC,60ec15223fdcd35938ff8d04,PM2.5,84.0
2021-12-22 09:00:00.000000 UTC,k25,PMtot,0.0428545
2023-06-10 15:00:00.000000 UTC,k56,PMtot,36.65880075757576
2022-04-29 22:00:00.000000 UTC,k57,PMtot,0.0011705
2022-02-12 19:00:00.000000 UTC,k57,PMtot,0.0012636666666666
2022-08-13 10:00:00.000000 UTC,k58,PMtot,39.58262916666668
2024-03-24 17:00:00.000000 UTC,k58,PMtot,0.0139387205387205
2023-04-14 22:00:00.000000 UTC,k58,PMtot,195.78312462121207
2022-12-17 14:00:00.000000 UTC,k60,PMtot,0.0012428333333333
2022-12-30 04:00:00.000000 UTC,9,PM2.5,59.0
2020-09-15 20:00:00.000000 UTC,s5,PM2.5,12.83
2021-06-16 09:00:00.000000 UTC,s5,PM2.5,9.54
2021-01-26 20:00:00.000000 UTC,s5,PM2.5,131.19
2020-12-04 10:00:00.000000 UTC,s7,PM2.5,17.73
2021-01-15 07:00:00.000000 UTC,s7,PM2.5,37.86
2023-03-25 18:00:00.000000 UTC,109,PM2.5,109.33333333333331
2023-09-08 06:00:00.000000 UTC,k26,PM2.5,7.9656111111111105
2024-04-06 18:00:00.000000 UTC,k26,PM2.5,2.5092222222222222
2023-05-10 15:00:00.000000 UTC,k26,PM2.5,4.342
2022-02-08 16:00:00.000000 UTC,k27,PM2.5,21.536666666666665
2023-06-23 19:00:00.000000 UTC,k28,PM2.5,0.9068333333333332
2023-01-29 20:00:00.000000 UTC,k28,PM2.5,0.937
2023-12-04 23:00:00.000000 UTC,k56,PM2.5,110.09592803030304
2020-10-20 01:00:00.000000 UTC,k56,PM2.5,272.0
2020-10-30 00:00:00.000000 UTC,k58,PM2.5,49.0
2023-05-12 14:00:00.000000 UTC,k58,PM2.5,16.73897424242425
2022-10-22 07:00:00.000000 UTC,k59,PM2.5,15.4695
2021-05-02 17:00:00.000000 UTC,k59,PM2.5,26.2865
2022-01-02 21:00:00.000000 UTC,k59,PM2.5,268.70233333333334
2021-07-21 02:00:00.000000 UTC,k59,PM2.5,6.163
2021-12-03 03:00:00.000000 UTC,k59,PM2.5,203.0335
2022-11-24 22:00:00.000000 UTC,k60,PM2.5,110.228
2023-04-14 23:00:00.000000 UTC,k97,PM2.5,1.6226666666666667
2021-07-22 22:00:00.000000 UTC,k97,PM2.5,15.534
2022-08-19 02:00:00.000000 UTC,k97,PM2.5,1.0446666666666666
2023-03-19 15:00:00.000000 UTC,27193,PM2.5,56.66666666666666
2023-03-17 00:00:00.000000 UTC,27423,PM2.5,110.33333333333331
2024-03-05 04:00:00.000000 UTC,27443,PM2.5,72.0
2023-02-12 08:00:00.000000 UTC,27443,PM2.5,43.66666666666666
2024-03-16 23:00:00.000000 UTC,27443,PM2.5,118.33333333333331
2023-09-24 12:00:00.000000 UTC,65242,PM2.5,52.0
2024-04-06 14:00:00.000000 UTC,30369354,PM2.5,84.66666666666667
2024-04-04 10:00:00.000000 UTC,34703847,PM2.5,87.0
2023-06-27 03:00:00.000000 UTC,37917495,PM2.5,84.66666666666667
2024-02-25 01:00:00.000000 UTC,39379024,PM2.5,156.0
2023-01-05 05:00:00.000000 UTC,609935ddc9348052e0c5da73,PM2.5,37.0
2022-12-16 08:00:00.000000 UTC,609935ddc9348052e0c5da73,PM2.5,164.0
2022-12-16 15:00:00.000000 UTC,60ec151f3fdcd35938ff8b18,PM2.5,168.0
2023-02-14 15:00:00.000000 UTC,60ec15203fdcd35938ff8bfa,PM2.5,112.0
2023-03-24 12:00:00.000000 UTC,60ec15213fdcd35938ff8c6a,PM2.5,82.0
2023-02-10 09:00:00.000000 UTC,60ec15213fdcd35938ff8cac,PM2.5,52.0
2023-01-22 15:00:00.000000 UTC,60ec15213fdcd35938ff8cc4,PM2.5,162.0
2023-04-18 19:00:00.000000 UTC,60ec15233fdcd35938ff8de2,PM2.5,70.0
2023-05-08 13:00:00.000000 UTC,60ec15233fdcd35938ff8de2,PM2.5,58.0
2023-11-07 12:00:00.000000 UTC,k25,PMtot,0.0004928888888888
2022-01-13 17:00:00.000000 UTC,k57,PMtot,0.001248
2022-02-28 15:00:00.000000 UTC,k60,PMtot,0.0972695
2022-08-12 19:00:00.000000 UTC,k26,SO2,0.1275
2022-03-25 14:00:00.000000 UTC,k26,SO2,0.1105
2023-11-22 14:00:00.000000 UTC,k27,SO2,0.0
2023-12-18 20:00:00.000000 UTC,k55,SO2,0.0
2022-10-18 13:00:00.000000 UTC,k56,SO2,5.2817742343401965
2023-10-12 23:00:00.000000 UTC,k56,SO2,3.7465957417010554
2022-02-10 14:00:00.000000 UTC,k60,SO2,3.9943333333333326
2022-01-27 21:00:00.000000 UTC,k97,SO2,83.6205
2022-09-05 08:00:00.000000 UTC,k25,PM10,0.9193333333333332
2022-01-02 11:00:00.000000 UTC,k25,PM10,177.227
2023-12-17 19:00:00.000000 UTC,k27,PM10,115.88805555555555
2023-09-03 02:00:00.000000 UTC,k28,PM10,0.508611111111111
2023-05-19 09:00:00.000000 UTC,k28,PM10,0.7529999999999998
2022-04-27 21:00:00.000000 UTC,k56,PM10,36.93339886363636
2023-02-01 07:00:00.000000 UTC,k57,PM10,1.0592777777777778
2022-08-15 19:00:00.000000 UTC,k57,PM10,1.2755
2023-07-28 16:00:00.000000 UTC,k57,PM10,1.292
2023-07-10 00:00:00.000000 UTC,k58,PM10,22.18890303030303
2023-06-20 12:00:00.000000 UTC,k59,PM10,0.433
2022-10-07 11:00:00.000000 UTC,k59,PM10,26.131
2022-05-27 19:00:00.000000 UTC,k97,PM10,13.846
2022-04-17 23:00:00.000000 UTC,k97,PM10,128.08350000000002
2022-02-23 11:00:00.000000 UTC,k97,PM10,130.12633333333335
2020-09-03 01:00:00.000000 UTC,s2,PM2.5,8.2
2020-11-24 14:00:00.000000 UTC,k25,PM2.5,95.0
2021-07-25 18:00:00.000000 UTC,k25,PM2.5,0.6933333333333332
2022-05-15 23:00:00.000000 UTC,k25,PM2.5,64.29
2022-05-02 21:00:00.000000 UTC,k26,PM2.5,12.438
2021-11-28 12:00:00.000000 UTC,k26,PM2.5,36.389500000000005
2023-06-11 22:00:00.000000 UTC,k26,PM2.5,4.693333333333334
2023-11-22 22:00:00.000000 UTC,k27,PM2.5,6.456444444444444
2020-08-02 18:00:00.000000 UTC,k28,PM2.5,20.0
2022-12-18 20:00:00.000000 UTC,k28,PM2.5,2.7216666666666667
2020-11-21 04:00:00.000000 UTC,k28,PM2.5,10.0
2024-04-20 09:00:00.000000 UTC,k56,PM2.5,18.456073274410777
2022-09-10 20:00:00.000000 UTC,k56,PM2.5,41.51025568181818
2022-06-13 08:00:00.000000 UTC,k57,PM2.5,1.113
2021-11-27 14:00:00.000000 UTC,k58,PM2.5,56.569733080808085
2021-03-03 02:00:00.000000 UTC,k58,PM2.5,0.0
2020-08-17 03:00:00.000000 UTC,k58,PM2.5,9.0
2021-09-21 22:00:00.000000 UTC,k59,PM2.5,22.627
2023-06-27 03:00:00.000000 UTC,k59,PM2.5,115.45005555555556
2022-09-30 17:00:00.000000 UTC,k60,PM2.5,13.9065
2021-10-07 21:00:00.000000 UTC,k97,PM2.5,34.82599999999999
2022-10-16 01:00:00.000000 UTC,k97,PM2.5,0.9125
2024-04-23 17:00:00.000000 UTC,27423,PM2.5,26.0
2024-05-01 03:00:00.000000 UTC,43241,PM2.5,37.0
2023-03-08 21:00:00.000000 UTC,43241,PM2.5,120.0
2023-06-13 00:00:00.000000 UTC,34703847,PM2.5,86.66666666666667
2024-04-03 01:00:00.000000 UTC,34703847,PM2.5,41.66666666666666
2023-04-17 19:00:00.000000 UTC,37380840,PM2.5,55.333333333333336
2022-12-21 15:00:00.000000 UTC,37380840,PM2.5,196.33333333333331
2023-01-28 10:00:00.000000 UTC,37380840,PM2.5,101.0
2023-07-27 17:00:00.000000 UTC,38834077,PM2.5,35.0
2023-10-06 03:00:00.000000 UTC,38834077,PM2.5,51.66666666666666
2023-10-20 09:00:00.000000 UTC,39168240,PM2.5,121.0
2023-03-19 13:00:00.000000 UTC,609935ddc9348052e0c5da61,PM2.5,61.0
2023-03-04 17:00:00.000000 UTC,60ec15213fdcd35938ff8c4e,PM2.5,75.0
2023-02-27 07:00:00.000000 UTC,60ec15213fdcd35938ff8c60,PM2.5,89.0
2023-05-04 08:00:00.000000 UTC,60ec15213fdcd35938ff8c6a,PM2.5,51.0
2023-03-07 04:00:00.000000 UTC,60ec15223fdcd35938ff8ce8,PM2.5,36.0
2023-04-19 16:00:00.000000 UTC,60ec15223fdcd35938ff8d7c,PM2.5,75.0
2024-03-19 12:00:00.000000 UTC,k56,PMtot,19.73022024410775
2022-12-15 17:00:00.000000 UTC,k97,PM10,1.9203333333333337
2023-06-18 05:00:00.000000 UTC,9,PM2.5,23.0
2020-09-22 01:00:00.000000 UTC,s3,PM2.5,13.0
2020-12-13 00:00:00.000000 UTC,s3,PM2.5,73.0
2022-10-15 16:00:00.000000 UTC,k25,PM2.5,0.851
2021-11-27 16:00:00.000000 UTC,k26,PM2.5,15.843
2024-02-03 19:00:00.000000 UTC,k26,PM2.5,4.829833333333333
2022-03-15 14:00:00.000000 UTC,k27,PM2.5,16.316999999999997
2023-07-01 02:00:00.000000 UTC,k27,PM2.5,2.971
2023-07-12 11:00:00.000000 UTC,k28,PM2.5,2.7193333333333327
2020-10-07 18:00:00.000000 UTC,k28,PM2.5,10.0
2021-05-14 01:00:00.000000 UTC,k28,PM2.5,32.243
2020-10-14 14:00:00.000000 UTC,k55,PM2.5,72.0
2022-09-24 19:00:00.000000 UTC,k56,PM2.5,14.610099242424246
2023-11-28 05:00:00.000000 UTC,k56,PM2.5,40.90955383838384
2021-05-13 00:00:00.000000 UTC,k56,PM2.5,9.339280303030304
2022-10-27 16:00:00.000000 UTC,k57,PM2.5,1.074
2023-07-09 11:00:00.000000 UTC,k58,PM2.5,36.739669444444445
2024-04-29 12:00:00.000000 UTC,k58,PM2.5,0.0
2021-06-01 06:00:00.000000 UTC,k59,PM2.5,7.178
2021-06-15 23:00:00.000000 UTC,k59,PM2.5,23.36233333333333
2021-02-19 09:00:00.000000 UTC,k60,PM2.5,1.0
2021-05-04 08:00:00.000000 UTC,k60,PM2.5,25.9235
2023-01-09 00:00:00.000000 UTC,k97,PM2.5,1.8437222222222225
2020-09-03 13:00:00.000000 UTC,k97,PM2.5,13.0
2022-12-27 18:00:00.000000 UTC,k97,PM2.5,3.1766666666666667
2021-12-11 17:00:00.000000 UTC,k97,PM2.5,36.7145
2023-02-24 06:00:00.000000 UTC,27297,PM2.5,46.66666666666666
2023-09-16 12:00:00.000000 UTC,65242,PM2.5,136.0
2023-11-21 06:00:00.000000 UTC,30369354,PM2.5,135.66666666666666
2024-04-13 09:00:00.000000 UTC,34703847,PM2.5,101.0
2023-01-27 06:00:00.000000 UTC,36200067,PM2.5,210.33333333333331
2023-01-31 06:00:00.000000 UTC,38834077,PM2.5,136.5
2023-04-17 18:00:00.000000 UTC,38834077,PM2.5,26.33333333333333
2024-01-15 04:00:00.000000 UTC,39168240,PM2.5,0.0
2024-01-16 09:00:00.000000 UTC,39379024,PM2.5,58.0
2023-03-15 00:00:00.000000 UTC,609935dcc9348052e0c5d929,PM2.5,140.0
2023-02-07 11:00:00.000000 UTC,609935ddc9348052e0c5da5f,PM2.5,168.0
2023-04-27 06:00:00.000000 UTC,60ec151f3fdcd35938ff8aa8,PM2.5,80.0
2023-04-16 17:00:00.000000 UTC,60ec151f3fdcd35938ff8b1c,PM2.5,32.0
2023-02-01 10:00:00.000000 UTC,60ec15203fdcd35938ff8bfe,PM2.5,187.0
2023-04-28 15:00:00.000000 UTC,60ec15203fdcd35938ff8bfe,PM2.5,64.0
2023-01-11 22:00:00.000000 UTC,60ec15213fdcd35938ff8c06,PM2.5,49.0
2022-12-12 20:00:00.000000 UTC,60ec15213fdcd35938ff8c60,PM2.5,176.0
2023-04-08 17:00:00.000000 UTC,60ec15223fdcd35938ff8ce8,PM2.5,71.0
2023-02-26 16:00:00.000000 UTC,60ec15223fdcd35938ff8cec,PM2.5,75.0
2023-02-21 18:00:00.000000 UTC,60ec15223fdcd35938ff8cfc,PM2.5,176.0
2023-03-19 05:00:00.000000 UTC,60ec15223fdcd35938ff8cfc,PM2.5,117.0
2023-02-25 08:00:00.000000 UTC,60ec15223fdcd35938ff8da6,PM2.5,69.0
2022-04-23 23:00:00.000000 UTC,k55,PMtot,46.51965265151516
2023-09-25 20:00:00.000000 UTC,k56,PMtot,0.0
2023-04-26 09:00:00.000000 UTC,k56,PMtot,33.99645328282829
2024-04-10 15:00:00.000000 UTC,k57,PMtot,0.0012347777777777
2023-03-10 15:00:00.000000 UTC,k58,PMtot,38.88012154882156
2022-02-08 07:00:00.000000 UTC,k58,PMtot,107.47269734848486
2023-08-27 23:00:00.000000 UTC,k60,PMtot,0.0097073333333333
2022-10-19 04:00:00.000000 UTC,k60,PMtot,0.015147
2022-04-05 08:00:00.000000 UTC,k25,SO2,1.4095
2021-12-17 03:00:00.000000 UTC,k26,SO2,0.0865
2023-08-10 16:00:00.000000 UTC,k26,SO2,0.0656666666666666
2024-03-26 18:00:00.000000 UTC,k27,SO2,0.2422777777777777
2022-11-10 02:00:00.000000 UTC,k28,SO2,23.104666666666667
2023-05-28 06:00:00.000000 UTC,k55,SO2,0.0
2022-11-24 11:00:00.000000 UTC,k55,SO2,0.0
2023-06-18 20:00:00.000000 UTC,k56,SO2,4.295966933374113
2022-08-27 05:00:00.000000 UTC,k57,SO2,0.861
2023-04-02 17:00:00.000000 UTC,k58,SO2,3.098067192368015
2023-09-04 21:00:00.000000 UTC,k58,SO2,3.049673453381255
2023-07-22 14:00:00.000000 UTC,k59,SO2,45.01655555555556
2023-02-24 12:00:00.000000 UTC,k59,SO2,44.986444444444444
2024-03-03 03:00:00.000000 UTC,k60,SO2,4.001666666666666
2022-10-12 02:00:00.000000 UTC,k25,PM10,0.7675
2023-12-11 23:00:00.000000 UTC,k25,PM10,0.4373888888888887
2022-08-28 00:00:00.000000 UTC,k26,PM10,58.49750000000001
2022-04-08 04:00:00.000000 UTC,k27,PM10,3.3265
2023-05-16 23:00:00.000000 UTC,k28,PM10,1.5856666666666666
2022-11-17 19:00:00.000000 UTC,k28,PM10,0.74
2022-06-06 05:00:00.000000 UTC,k28,PM10,32.73766666666667
2022-04-12 14:00:00.000000 UTC,k55,PM10,22.19917310606061
2022-09-14 23:00:00.000000 UTC,k55,PM10,13.382039393939396
2023-01-01 11:00:00.000000 UTC,k57,PM10,1.278166666666667
2024-04-26 00:00:00.000000 UTC,k57,PM10,1.3563333333333334
2023-03-31 17:00:00.000000 UTC,k57,PM10,1.4443888888888892
2022-11-03 08:00:00.000000 UTC,k60,PM10,4.4985
2021-11-08 10:00:00.000000 UTC,s1,PM2.5,172.0
2020-07-08 15:00:00.000000 UTC,s2,PM2.5,7.0
2021-08-25 21:00:00.000000 UTC,s5,PM2.5,11.64
2021-04-08 05:00:00.000000 UTC,s7,PM2.5,14.24
2023-05-24 18:00:00.000000 UTC,109,PM2.5,62.0
2024-01-06 20:00:00.000000 UTC,109,PM2.5,95.0
2023-06-03 08:00:00.000000 UTC,k25,PM2.5,14.827666666666664
2020-12-31 19:00:00.000000 UTC,k25,PM2.5,128.0
2023-09-13 19:00:00.000000 UTC,k26,PM2.5,2.6467777777777775
2022-04-27 08:00:00.000000 UTC,k26,PM2.5,17.414333333333335
2021-04-27 01:00:00.000000 UTC,k26,PM2.5,63.88766666666668
2021-05-29 23:00:00.000000 UTC,k26,PM2.5,42.985
2022-11-02 22:00:00.000000 UTC,k26,PM2.5,26.1335
2024-03-24 11:00:00.000000 UTC,k27,PM2.5,4.8565
2022-03-12 05:00:00.000000 UTC,k27,PM2.5,10.4195
2020-08-28 12:00:00.000000 UTC,k28,PM2.5,8.0
2022-03-28 02:00:00.000000 UTC,k28,PM2.5,22.099500000000003
2020-09-10 10:00:00.000000 UTC,k56,PM2.5,20.0
2021-02-04 11:00:00.000000 UTC,k56,PM2.5,52.0
2020-12-07 21:00:00.000000 UTC,k58,PM2.5,149.0
2021-08-02 08:00:00.000000 UTC,k58,PM2.5,32.25294507575757
2020-08-16 04:00:00.000000 UTC,k59,PM2.5,9.0
2023-06-14 05:00:00.000000 UTC,k59,PM2.5,0.7883333333333332
2023-01-25 19:00:00.000000 UTC,k60,PM2.5,235.81061111111111
2021-10-04 01:00:00.000000 UTC,k60,PM2.5,30.4555
2023-01-24 15:00:00.000000 UTC,k60,PM2.5,93.42877777777778
2023-05-27 22:00:00.000000 UTC,k97,PM2.5,1.3636666666666666
2024-03-10 23:00:00.000000 UTC,27193,PM2.5,106.66666666666669
2023-03-03 03:00:00.000000 UTC,27297,PM2.5,80.0
2023-07-07 21:00:00.000000 UTC,27423,PM2.5,20.33333333333333
2023-02-01 21:00:00.000000 UTC,65242,PM2.5,155.33333333333334
2023-10-23 05:00:00.000000 UTC,30960812,PM2.5,70.66666666666667
2023-01-30 07:00:00.000000 UTC,36200067,PM2.5,184.66666666666663
2023-05-13 10:00:00.000000 UTC,36200067,PM2.5,46.0
2023-11-26 16:00:00.000000 UTC,37917495,PM2.5,179.0
2023-07-27 19:00:00.000000 UTC,38834077,PM2.5,32.333333333333336
2023-04-15 18:00:00.000000 UTC,38834077,PM2.5,22.0
2023-05-26 05:00:00.000000 UTC,39168240,PM2.5,68.33333333333333
2022-12-12 09:00:00.000000 UTC,39379024,PM2.5,236.0
2023-08-02 03:00:00.000000 UTC,39379024,PM2.5,32.666666666666664
2023-02-18 09:00:00.000000 UTC,60ec15213fdcd35938ff8c5c,PM2.5,99.0
2023-02-24 19:00:00.000000 UTC,60ec15213fdcd35938ff8c60,PM2.5,66.0
2023-03-22 18:00:00.000000 UTC,60ec15213fdcd35938ff8cac,PM2.5,84.0
2023-03-11 09:00:00.000000 UTC,60ec15223fdcd35938ff8da8,PM2.5,94.0
2023-03-18 23:00:00.000000 UTC,60ec15233fdcd35938ff8dde,PM2.5,73.0
2023-04-25 13:00:00.000000 UTC,60ec15233fdcd35938ff8de2,PM2.5,28.0
