date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,cloud_cover,wind_speed_10m,wind_speed_100m
2023-04-10 16:00:00+00:00,63.3,37.0,1148.0,70.9,148.8,40.0,9.2225,91.89159,7.9725,0.3,75.600006,1.118034,0.42426407
2023-04-10 17:00:00+00:00,74.3,44.9,1419.0,80.7,165.9,25.0,10.0725,80.241585,6.8225,0.4,87.3,2.3259406,5.239275
2023-04-10 18:00:00+00:00,70.8,44.0,1577.0,83.4,170.4,17.0,9.5725,89.45023,7.9224997,0.8,92.100006,3.104835,6.8359346
2023-04-10 19:00:00+00:00,59.5,37.5,1383.0,70.6,145.5,26.0,9.2725,87.01691,7.2225,2.0,76.200005,4.401136,7.3756356
2023-04-10 20:00:00+00:00,43.9,27.9,1022.0,49.4,105.4,43.0,10.1725,78.61991,6.6225,0.4,100.0,3.8639357,5.4120235
2023-04-10 21:00:00+00:00,26.1,16.9,597.0,25.2,60.0,64.0,9.1725,75.528755,5.0725,2.0,63.300003,2.8178005,4.554119
2023-04-10 22:00:00+00:00,16.1,10.6,432.0,16.0,44.1,72.0,9.2725,80.12875,6.0225,0.0,90.9,2.118962,1.7088008
2023-04-10 23:00:00+00:00,11.1,7.4,325.0,10.5,35.9,76.0,9.4725,75.57953,5.3725,0.1,90.3,1.5,2.404163
2023-04-11 00:00:00+00:00,10.5,6.9,239.0,7.8,36.2,80.0,8.6225,78.38491,5.0725,0.2,82.5,1.1401755,0.9
2023-04-11 01:00:00+00:00,10.4,6.8,289.0,15.6,37.3,72.0,9.2725,79.30257,5.8725,2.1,100.0,2.408319,3.6069376
2023-04-11 02:00:00+00:00,11.9,7.7,358.0,26.6,38.9,60.0,10.5725,74.21471,6.1725,0.0,92.7,3.710795,5.6753855
2023-04-11 03:00:00+00:00,13.2,8.6,410.0,35.2,40.5,52.0,13.6225,58.65632,5.6725,0.0,81.9,1.3453624,1.5132746
2023-04-11 04:00:00+00:00,10.3,6.4,379.0,31.3,40.8,59.0,13.6225,55.48527,4.8725,0.3,69.6,1.3601471,1.8439089
2023-04-11 05:00:00+00:00,11.2,7.1,312.0,22.1,40.6,73.0,14.3225,51.56278,4.4725,0.0,72.3,2.5,3.026549
2023-04-11 06:00:00+00:00,11.6,7.3,238.0,11.6,40.6,88.0,12.9225,60.760742,5.5225,0.0,92.700005,4.482187,5.8258047
2023-04-11 07:00:00+00:00,14.3,9.0,220.0,8.3,41.5,94.0,11.5225,73.369095,6.9225,0.8,100.0,2.5,3.2202482
2023-04-11 08:00:00+00:00,15.3,9.6,218.0,6.8,42.6,97.0,11.6225,71.1554,6.5725,0.8,74.4,2.1633308,2.84605
2023-04-11 09:00:00+00:00,13.5,8.4,221.0,7.4,42.6,96.0,11.2725,75.62186,7.1225,0.6,85.5,0.6708204,1.0770329
2023-04-11 10:00:00+00:00,12.7,7.9,213.0,9.8,39.1,89.0,10.0725,78.60485,6.5225,1.9,100.0,2.7856774,3.7121422
2023-04-11 11:00:00+00:00,10.4,6.5,206.0,14.0,33.9,78.0,9.4225,89.13428,7.7225,0.9,100.0,1.7262677,2.529822
2023-04-11 12:00:00+00:00,13.6,8.9,319.0,25.6,34.3,53.0,8.4725,80.293465,5.2725,2.2,100.0,3.905125,6.9462223
2023-04-11 13:00:00+00:00,12.6,8.3,419.0,31.7,38.2,46.0,8.2225,87.81853,6.3225,1.0,70.200005,2.2203605,4.8010416
2023-04-11 14:00:00+00:00,17.1,11.6,562.0,40.4,43.9,36.0,9.2225,73.461266,4.7225,0.0,94.200005,1.1401755,2.4351592
2023-04-11 15:00:00+00:00,18.4,12.7,707.0,50.9,51.0,25.0,7.0725,89.55955,5.4725,0.0,94.5,1.7888545,3.026549
2023-04-11 16:00:00+00:00,17.6,12.2,739.0,57.2,55.1,20.0,6.8725,94.31815,6.0225,0.1,90.90001,1.029563,1.6124516
2023-04-11 17:00:00+00:00,20.8,14.5,734.0,62.6,58.7,16.0,6.9225,93.67129,5.9725,0.3,92.700005,1.0,1.3601471
2023-04-11 18:00:00+00:00,18.8,13.1,695.0,64.5,62.4,16.0,6.4725,92.67967,5.3725,0.0,88.50001,1.4142135,1.029563
2023-04-11 19:00:00+00:00,18.0,12.5,634.0,58.5,63.4,23.0,6.4225,90.44834,4.9725,0.0,84.3,1.5524175,1.104536
2023-04-11 20:00:00+00:00,18.0,12.4,549.0,48.3,63.3,35.0,7.7725,75.55519,3.7225,0.0,63.0,1.4142135,1.2806249
2023-04-11 21:00:00+00:00,18.5,12.6,472.0,36.4,66.0,48.0,6.8725,77.019394,3.1225,0.0,23.1,1.5264337,1.3152945
2023-04-11 22:00:00+00:00,21.4,14.4,477.0,32.0,72.9,52.0,7.8725004,70.67236,2.8725,0.0,24.0,1.5524175,1.6401219
2023-04-11 23:00:00+00:00,26.3,17.3,512.0,29.3,82.2,54.0,8.4225,66.885895,2.6225,0.0,20.4,1.360147,1.7691805
2023-04-12 00:00:00+00:00,22.2,14.8,446.0,33.0,80.2,52.0,6.2725,87.02749,4.2725,0.0,100.0,1.0630146,0.8062258
2023-04-12 01:00:00+00:00,27.8,18.6,466.0,31.6,85.5,58.0,5.9725,91.36773,4.6725,0.3,42.6,1.3601471,1.3038404
2023-04-12 02:00:00+00:00,37.0,25.0,495.0,29.6,92.9,66.0,8.1225,83.95141,5.5725,0.3,63.0,0.8544004,1.2041595
2023-04-12 03:00:00+00:00,23.3,15.4,501.0,25.6,99.1,78.0,7.7225,91.79816,6.4725,1.3,64.2,1.7804494,2.3600848
2023-04-12 04:00:00+00:00,18.8,12.1,455.0,20.9,98.0,87.0,8.9225,78.70331,5.4225,0.1,67.8,0.92195445,1.2806249
2023-04-12 05:00:00+00:00,17.2,10.8,383.0,15.1,93.9,96.0,10.6725,64.37663,4.2225,0.3,35.100002,0.8062258,0.86023253
2023-04-12 06:00:00+00:00,17.1,10.5,303.0,8.9,86.7,107.0,11.7225,59.213013,4.0225,0.1,42.300003,1.0770329,1.3928387
2023-04-12 07:00:00+00:00,17.7,11.0,276.0,6.5,79.6,115.0,12.6725,56.01896,4.1225,0.0,21.300001,1.421267,1.8027756
2023-04-12 08:00:00+00:00,18.9,11.9,263.0,5.3,71.2,121.0,13.2725,55.39444,4.5225,0.0,24.900002,1.8973665,2.404163
2023-04-12 09:00:00+00:00,18.8,12.0,258.0,5.3,64.1,127.0,13.3725,58.188995,5.3225,0.0,15.0,0.7615773,0.89442724
2023-04-12 10:00:00+00:00,19.1,12.3,243.0,4.5,64.2,130.0,12.9725,60.983665,5.6225,0.0,6.2999997,1.6124516,2.1023796
2023-04-12 11:00:00+00:00,19.2,12.5,231.0,4.1,67.4,131.0,12.5725,63.474186,5.8225,0.0,31.5,1.0770329,1.431782
2023-04-12 12:00:00+00:00,26.6,16.4,288.0,13.8,79.5,117.0,12.7225,56.425827,4.2725,0.0,9.9,1.8601075,2.6627054
2023-04-12 13:00:00+00:00,28.4,17.7,429.0,32.8,93.4,95.0,10.4225,73.93252,5.9725,0.0,15.900002,1.6124516,2.5942245
2023-04-12 14:00:00+00:00,34.8,22.2,630.0,59.7,112.8,63.0,9.7225,66.22808,3.7225,0.0,10.200001,1.7888545,2.8178005
2023-04-12 15:00:00+00:00,42.4,27.8,879.0,89.2,127.0,27.0,8.6725,69.10405,3.3225,0.0,0.0,1.8357561,2.8792362
2023-04-12 16:00:00+00:00,42.4,27.8,1037.0,99.8,118.3,13.0,7.2725,72.58788,2.6725001,0.0,0.0,2.280351,3.5805027
2023-04-12 17:00:00+00:00,43.2,28.8,1183.0,104.9,99.7,4.0,6.6225,71.43835,1.8225,0.0,0.0,2.1023796,3.9446166
2023-04-12 18:00:00+00:00,39.1,26.1,1245.0,105.1,76.3,1.0,6.7725,57.964546,-0.9275,0.0,0.0,1.1313709,3.275668
2023-04-12 19:00:00+00:00,32.1,21.1,1108.0,99.9,65.5,6.0,6.8725,39.793205,-5.8775,0.0,2.7,1.3038405,3.130495
2023-04-12 20:00:00+00:00,27.6,17.9,866.0,90.3,56.8,16.0,6.1225,31.470167,-9.5775,0.0,3.3000002,1.421267,3.6715121
2023-04-12 21:00:00+00:00,25.6,16.5,591.0,75.5,47.5,31.0,5.7225,25.892622,-12.3775,0.0,15.6,0.9433981,2.86007
2023-04-12 22:00:00+00:00,23.5,15.1,489.0,62.7,42.3,41.0,5.1725,24.609385,-13.4775,0.0,28.2,0.44721362,2.2203603
2023-04-12 23:00:00+00:00,21.5,13.9,431.0,48.3,38.6,51.0,4.4725,25.945503,-13.4275,0.0,30.000002,0.31622776,1.4560219
2023-04-13 00:00:00+00:00,19.3,12.5,431.0,39.1,35.9,58.0,10.1225,13.5459385,-16.6275,0.0,30.000002,0.64031243,1.9723083
2023-04-13 01:00:00+00:00,19.7,12.8,531.0,42.1,35.0,56.0,10.1225,17.137627,-13.7775,0.0,30.900002,1.0770329,1.1401755
2023-04-13 02:00:00+00:00,23.2,15.3,671.0,46.4,33.9,55.0,9.2725,37.30483,-4.5775,0.0,28.800001,1.2529964,1.0
2023-04-13 03:00:00+00:00,28.8,19.0,784.0,48.5,36.8,59.0,9.9225,57.52098,1.9225001,0.0,31.800001,1.6552945,1.8027756
2023-04-13 04:00:00+00:00,24.9,16.1,740.0,44.6,45.6,73.0,11.1725,63.817703,4.5725,0.0,42.300003,2.0248456,2.433105
2023-04-13 05:00:00+00:00,26.3,16.9,632.0,37.7,58.1,92.0,12.8725,62.2394,5.8225,0.0,77.100006,2.0248456,2.3345234
2023-04-13 06:00:00+00:00,28.8,18.6,505.0,29.0,72.9,116.0,14.6225,59.105732,6.7225,0.0,55.8,2.4515302,3.0016663
2023-04-13 07:00:00+00:00,29.7,19.2,464.0,23.7,79.5,131.0,15.972501,57.25051,7.5225,0.0,66.600006,2.9274564,3.613862
2023-04-13 08:00:00+00:00,25.7,16.4,442.0,18.7,84.3,145.0,17.172499,51.08854,6.9725,0.0,48.0,3.5468295,4.472136
2023-04-13 09:00:00+00:00,25.9,16.5,435.0,15.6,90.7,156.0,17.7725,47.203716,6.3725,0.0,33.600002,3.6249137,4.7010636
2023-04-13 10:00:00+00:00,26.8,17.1,422.0,14.9,96.2,159.0,17.7725,47.041435,6.3225,0.0,57.600002,3.3615472,4.3416586
2023-04-13 11:00:00+00:00,28.1,17.9,416.0,16.1,101.9,156.0,16.8725,48.94322,6.0725,0.0,85.8,3.0463092,4.2190046
2023-04-13 12:00:00+00:00,40.0,24.3,520.0,29.1,108.9,153.0,16.072498,53.119858,6.5225,0.0,43.5,2.5632012,4.3011627
2023-04-13 13:00:00+00:00,45.5,28.5,761.0,58.2,116.3,114.0,12.8225,72.117065,7.9224997,0.0,18.900002,2.3706539,3.3970575
2023-04-13 14:00:00+00:00,57.5,37.1,1103.0,99.4,126.5,59.0,15.2225,51.09084,5.1725,0.0,9.900001,1.3928387,2.2627418
2023-04-13 15:00:00+00:00,62.9,40.9,1476.0,138.7,129.3,2.0,14.9725,51.55869,5.0725,0.0,19.2,0.50990194,1.1401755
2023-04-13 16:00:00+00:00,59.3,38.5,1613.0,141.4,113.9,0.0,14.6725,52.38223,5.0225,0.0,25.800001,0.50990194,0.6324555
2023-04-13 17:00:00+00:00,53.9,34.7,1681.0,130.9,89.3,0.0,14.3225,52.288322,4.6725,0.0,27.900002,0.6708204,0.50990194
2023-04-13 18:00:00+00:00,47.4,29.9,1660.0,112.7,61.1,2.0,13.9725,49.516544,3.5725,0.0,0.0,0.6708204,0.7
2023-04-13 19:00:00+00:00,41.6,25.5,1525.0,100.2,50.6,8.0,8.1725,61.559277,1.2225001,0.0,0.0,0.7,0.8544004
2023-04-13 20:00:00+00:00,37.7,22.5,1308.0,85.7,44.5,17.0,7.9725,52.434746,-1.1775,0.0,0.0,0.31622776,1.118034
2023-04-13 21:00:00+00:00,35.4,20.6,1043.0,68.9,39.2,28.0,8.3725,45.017517,-2.8775,0.0,0.0,0.82462114,0.3
2023-04-13 22:00:00+00:00,34.0,19.4,893.0,59.5,36.3,35.0,9.0725,42.1468,-3.1275,0.0,0.0,0.6324555,0.5
2023-04-13 23:00:00+00:00,32.6,18.4,762.0,52.0,35.1,42.0,8.0725,46.457592,-2.7275,0.0,17.1,0.64031243,1.3892444
2023-04-14 00:00:00+00:00,33.2,18.9,606.0,44.9,33.2,46.0,8.6725,45.1052,-2.5774999,0.0,2.4,0.89442724,0.8544004
2023-04-14 01:00:00+00:00,40.6,22.6,724.0,47.5,33.2,43.0,9.6225,51.750454,0.1725,0.0,25.800001,0.70710677,1.1661904
2023-04-14 02:00:00+00:00,47.0,27.2,891.0,51.0,33.4,38.0,13.9725,49.691196,3.6225,0.0,25.500002,0.7211103,2.2671568
2023-04-14 03:00:00+00:00,54.5,32.7,1027.0,51.7,37.9,48.0,16.072498,54.786575,6.9725,0.0,3.9,1.8601075,2.842534
2023-04-14 04:00:00+00:00,46.9,27.5,986.0,45.7,47.8,80.0,17.8725,60.09301,10.0225,0.0,30.000002,1.9,1.4422206
2023-04-14 05:00:00+00:00,50.3,29.5,872.0,36.3,61.3,125.0,20.172499,58.095238,11.6725,0.0,29.1,2.4,2.5495098
2023-04-14 06:00:00+00:00,55.4,32.6,719.0,26.0,75.3,170.0,21.5225,51.38426,11.0725,0.0,11.400001,3.0675724,3.6674242
2023-04-14 07:00:00+00:00,60.3,35.5,628.0,21.7,78.4,180.0,23.072498,51.961315,12.6725,0.0,18.900002,3.49285,4.2544093
2023-04-14 08:00:00+00:00,57.7,33.3,540.0,19.1,78.0,178.0,23.6225,52.274704,13.2725,0.0,9.3,3.9824615,5.077401
2023-04-14 09:00:00+00:00,57.4,32.6,480.0,21.4,77.1,162.0,24.2725,50.108536,13.2225,0.0,27.6,3.8275318,5.0447993
2023-04-14 10:00:00+00:00,55.5,31.2,483.0,29.4,77.0,138.0,23.922499,48.56263,12.4225,0.0,8.400001,4.1340055,5.6400356
2023-04-14 11:00:00+00:00,54.0,30.0,522.0,41.6,76.8,106.0,22.9725,50.25713,12.0725,0.0,29.400002,3.310589,5.0990195
2023-04-14 12:00:00+00:00,63.8,35.0,627.0,46.2,321.3,67.0,22.3725,63.149097,15.0225,0.0,28.2,1.5,3.4985712
2023-04-14 13:00:00+00:00,71.9,40.9,621.0,57.7,280.9,49.0,19.2725,73.7573,14.4725,0.0,30.000002,1.4866068,2.147091
2023-04-14 14:00:00+00:00,81.5,47.4,612.0,73.8,223.2,24.0,17.0225,57.70761,8.6225,0.0,30.000002,0.8062258,0.2
2023-04-14 15:00:00+00:00,85.4,49.6,582.0,87.4,152.0,0.0,16.7225,34.74292,1.0725,0.0,30.000002,1.17047,1.1401755
2023-04-14 16:00:00+00:00,85.4,48.9,536.0,84.4,112.9,0.0,16.322498,32.324535,-0.2775,0.0,28.500002,1.5231546,1.6492423
2023-04-14 17:00:00+00:00,83.6,47.0,475.0,74.6,79.3,9.0,15.8725,30.811283,-1.3275,0.0,29.7,1.8788295,2.184033
2023-04-14 18:00:00+00:00,80.3,44.5,404.0,61.0,47.8,23.0,15.822499,30.125685,-1.6775,0.0,30.000002,1.9235384,2.2135942
2023-04-14 19:00:00+00:00,75.0,40.7,368.0,53.4,38.6,30.0,14.8725,32.852524,-1.3275,0.0,30.000002,1.7888545,1.7720045
2023-04-14 20:00:00+00:00,70.5,37.8,341.0,45.9,39.0,38.0,14.0225,35.219433,-1.1274999,0.0,30.000002,1.6124516,1.2083046
2023-04-14 21:00:00+00:00,67.8,36.0,314.0,37.6,41.4,46.0,13.4725,35.706795,-1.4275,0.0,29.7,1.2083046,1.0630146
2023-04-14 22:00:00+00:00,66.6,35.3,300.0,32.6,39.4,49.0,13.4225,34.65752,-1.8774999,0.0,30.000002,1.3601471,0.8
2023-04-14 23:00:00+00:00,66.4,35.3,293.0,28.5,37.4,51.0,13.4225,35.042294,-1.7275,0.0,30.000002,1.4422206,0.8062258
2023-04-15 00:00:00+00:00,68.2,36.2,273.0,49.8,35.3,22.0,12.9225,39.098618,-0.6775,0.0,30.000002,1.4866068,1.4866068
2023-04-15 01:00:00+00:00,68.9,36.7,257.0,44.4,35.8,31.0,13.5725,47.687275,2.6725001,0.0,50.4,0.94868326,1.118034
2023-04-15 02:00:00+00:00,66.6,34.8,235.0,36.6,36.7,43.0,16.7225,47.73166,5.5725,0.0,70.200005,1.7204651,4.3908997
2023-04-15 03:00:00+00:00,45.9,20.5,211.0,26.6,39.6,58.0,19.9725,44.519093,7.5225,0.0,89.40001,2.8017852,5.333854
2023-04-15 04:00:00+00:00,43.4,19.0,199.0,20.2,40.4,67.0,17.7725,56.544872,9.0225,0.2,100.0,4.609772,7.138627
2023-04-15 05:00:00+00:00,43.5,19.0,192.0,14.2,41.6,76.0,15.2225,87.00221,13.0725,2.9,100.0,3.3376637,5.080354
2023-04-15 06:00:00+00:00,43.1,20.1,204.0,9.2,57.4,83.0,15.6725,83.70364,12.9225,2.5,100.0,1.264911,1.8439089
2023-04-15 07:00:00+00:00,46.8,22.9,244.0,9.1,92.1,85.0,16.422499,71.345245,11.2225,0.3,100.0,0.8,1.0630146
2023-04-15 08:00:00+00:00,49.6,24.9,303.0,11.2,139.0,83.0,16.5225,70.19139,11.0725,0.2,96.3,1.421267,2.0
2023-04-15 09:00:00+00:00,51.1,26.4,371.0,15.8,186.6,79.0,16.2225,69.90043,10.7225,0.2,93.600006,1.264911,2.1377556
2023-04-15 10:00:00+00:00,52.2,28.0,406.0,20.9,199.1,72.0,16.5225,60.17502,8.7725,0.0,90.600006,1.6,2.5317976
2023-04-15 11:00:00+00:00,44.6,24.2,433.0,27.4,199.7,64.0,16.572498,55.860077,7.7225,0.0,65.4,1.7492856,2.624881
2023-04-15 12:00:00+00:00,35.4,21.5,504.0,31.1,241.0,66.0,15.5725,61.18222,8.1225,0.0,75.600006,1.4317821,3.3376637
2023-04-15 13:00:00+00:00,30.6,18.8,452.0,31.6,196.5,69.0,13.9225,70.63181,8.6725,0.4,76.200005,2.4515302,4.3566046
2023-04-15 14:00:00+00:00,31.4,19.6,378.0,32.3,133.3,72.0,12.3725,93.311104,11.3225,0.7,100.0,0.98994946,1.4317821
2023-04-15 15:00:00+00:00,25.3,13.6,308.0,34.4,68.6,73.0,12.2225,90.25599,10.6725,0.8,87.00001,1.6278821,3.2
2023-04-15 16:00:00+00:00,20.3,11.5,305.0,38.0,56.2,67.0,11.8225,87.259155,9.7725,0.5,83.40001,2.5179358,5.3263493
2023-04-15 17:00:00+00:00,20.4,13.3,327.0,42.6,61.0,57.0,11.4725,82.92618,8.6725,0.3,89.4,1.5297059,4.0459857
2023-04-15 18:00:00+00:00,20.2,13.9,357.0,46.0,70.5,46.0,11.2725,81.23252,8.1725,0.6,74.4,1.9209373,4.661545
2023-04-15 19:00:00+00:00,16.9,11.8,369.0,43.9,70.8,43.0,11.2725,77.188866,7.4225,0.4,88.200005,2.0223749,4.060788
2023-04-15 20:00:00+00:00,20.3,14.2,379.0,39.5,71.2,43.0,9.7725,83.28434,7.0725,0.0,80.4,2.942788,4.8877397
2023-04-15 21:00:00+00:00,26.1,18.3,394.0,34.7,77.0,44.0,9.9725,77.24764,6.1725,0.0,67.200005,1.4035668,1.6401219
2023-04-15 22:00:00+00:00,31.4,21.9,408.0,34.1,89.0,43.0,12.9225,59.92335,5.3225,0.0,42.0,1.264911,1.5652475
2023-04-15 23:00:00+00:00,32.8,22.6,423.0,34.8,105.2,42.0,12.1725,62.075188,5.1225,0.0,57.000004,1.2206556,1.1
2023-04-16 00:00:00+00:00,28.5,19.0,340.0,23.9,82.7,61.0,10.2725,81.37608,7.2225,0.0,64.5,1.8439089,1.5297059
2023-04-16 01:00:00+00:00,29.9,19.6,344.0,23.3,91.9,67.0,10.7725,78.44115,7.1725,0.0,57.0,1.2369317,2.0615528
2023-04-16 02:00:00+00:00,35.9,23.5,350.0,22.5,104.8,77.0,11.3725,81.24586,8.2725,0.0,58.5,2.624881,4.0360875
2023-04-16 03:00:00+00:00,32.2,20.8,350.0,21.0,117.0,88.0,12.4725,79.22875,8.9725,0.0,59.7,2.1213202,3.577709
2023-04-16 04:00:00+00:00,23.5,14.4,336.0,19.6,114.4,93.0,13.3725,75.20652,9.0725,0.0,55.800003,1.5524175,1.8788295
2023-04-16 05:00:00+00:00,23.7,13.6,315.0,17.9,106.5,97.0,14.7725,65.955986,8.4725,0.0,94.5,1.868154,2.158703
2023-04-16 06:00:00+00:00,29.5,16.8,302.0,15.7,107.0,105.0,15.0725,66.46791,8.8725,0.0,91.200005,2.3706539,2.9529645
2023-04-16 07:00:00+00:00,29.5,18.1,319.0,14.0,127.8,116.0,15.1725,53.248672,5.7225,0.1,90.00001,3.2449963,4.560702
2023-04-16 08:00:00+00:00,27.5,17.5,350.0,12.3,158.5,128.0,16.3725,40.108208,2.7725,0.1,89.700005,3.4409301,5.0
2023-04-16 09:00:00+00:00,26.1,16.6,382.0,11.3,188.4,141.0,18.0225,35.624226,2.5725,0.0,7.2000003,3.0016663,3.8209946
2023-04-16 10:00:00+00:00,25.0,15.9,385.0,10.7,191.5,146.0,18.2725,37.639275,3.5725,0.0,1.8000001,2.863564,3.757659
2023-04-16 11:00:00+00:00,26.4,16.7,379.0,10.5,185.2,148.0,17.922499,38.071354,3.4225001,0.0,3.0,2.0,2.7802877
2023-04-16 12:00:00+00:00,34.6,20.9,349.0,13.4,160.3,141.0,18.0225,47.43583,6.6725,0.0,1.2,0.8062258,1.2529964
2023-04-16 13:00:00+00:00,37.4,23.7,366.0,28.8,151.9,115.0,14.3225,60.885853,6.8725,0.0,1.8000001,2.236068,2.7802877
2023-04-16 14:00:00+00:00,40.6,26.4,391.0,50.7,139.6,77.0,11.9725,59.067554,4.2225,0.0,0.0,2.5179358,4.244997
2023-04-16 15:00:00+00:00,42.3,28.0,408.0,71.6,119.0,37.0,11.3225,60.374195,3.9225001,0.0,0.0,2.408319,4.365776
2023-04-16 16:00:00+00:00,40.5,26.9,396.0,73.5,98.2,26.0,12.2225,52.832466,2.8725,0.0,0.0,2.408319,3.6055512
2023-04-16 17:00:00+00:00,41.0,27.3,371.0,68.5,74.0,24.0,15.4725,42.632324,2.8225,0.0,0.0,1.4866068,2.7856774
2023-04-16 18:00:00+00:00,36.8,24.4,341.0,58.5,48.8,26.0,15.1225,43.29289,2.7225,0.0,7.5000005,0.9433981,1.9798989
2023-04-16 19:00:00+00:00,32.0,21.0,330.0,49.3,40.4,30.0,13.4725,50.971764,3.5225,0.0,4.8,0.86023253,1.4035668
2023-04-16 20:00:00+00:00,30.5,19.8,322.0,37.9,37.6,37.0,12.4725,56.758327,4.1225,0.0,20.7,1.2041595,1.8027756
2023-04-16 21:00:00+00:00,30.2,19.4,316.0,26.4,38.3,44.0,12.0725,59.924816,4.5225,0.0,22.800001,1.029563,1.4560219
2023-04-16 22:00:00+00:00,29.8,19.2,312.0,23.2,41.4,45.0,8.3225,72.52821,3.6725001,0.0,17.7,1.8357561,2.433105
2023-04-16 23:00:00+00:00,29.4,18.9,311.0,22.8,47.4,45.0,9.4725,60.780945,2.2725,0.0,34.5,1.0049876,2.0223749
2023-04-17 00:00:00+00:00,28.6,18.5,280.0,25.5,56.2,52.0,7.9224997,64.204865,1.5725,0.0,42.3,1.104536,2.236068
2023-04-17 01:00:00+00:00,32.1,20.6,301.0,29.7,63.8,48.0,9.2725,65.20154,3.0725,0.0,32.1,1.7262677,4.318565
2023-04-17 02:00:00+00:00,39.2,25.3,330.0,35.5,74.5,43.0,10.4725,66.15972,4.4225,0.0,43.8,3.49285,5.8940644
2023-04-17 03:00:00+00:00,34.6,21.8,353.0,39.5,85.3,42.0,12.0225,63.348053,5.2725,0.0,39.0,3.6013885,5.200961
2023-04-17 04:00:00+00:00,30.6,18.6,335.0,35.8,82.9,51.0,13.9225,55.562935,5.1725,0.0,60.9,5.315073,7.324616
2023-04-17 05:00:00+00:00,32.5,19.2,302.0,28.7,76.2,65.0,13.9225,57.72395,5.7225,0.0,100.0,5.178803,7.138627
2023-04-17 06:00:00+00:00,36.2,21.0,286.0,21.7,82.7,79.0,13.0725,61.643925,5.8725,0.1,100.0,3.1622777,4.2720017
2023-04-17 07:00:00+00:00,35.9,21.0,326.0,21.2,115.7,80.0,12.5225,63.024967,5.6725,0.1,100.0,2.3323808,3.2202482
2023-04-17 08:00:00+00:00,36.2,21.7,393.0,22.8,162.6,76.0,12.3225,63.416924,5.5725,0.0,100.0,2.5632012,3.51141
2023-04-17 09:00:00+00:00,35.0,21.4,465.0,26.1,205.3,69.0,12.0225,63.56844,5.3225,0.0,100.0,1.6552945,2.2135942
2023-04-17 10:00:00+00:00,33.6,21.0,488.0,29.1,204.3,62.0,10.8225,69.7823,5.5225,0.1,100.0,3.6878178,4.9030604
2023-04-17 11:00:00+00:00,31.7,20.0,497.0,32.9,186.8,53.0,8.7225,73.11379,4.1725,0.6,100.0,2.236068,3.3136082
2023-04-17 12:00:00+00:00,21.5,14.0,347.0,31.0,53.3,48.0,8.5225,89.06058,6.8225,0.7,100.0,3.214032,4.883646
2023-04-17 13:00:00+00:00,22.6,14.6,376.0,34.1,51.9,41.0,7.4225,92.73315,6.3225,2.1,100.0,2.745906,4.3289723
2023-04-17 14:00:00+00:00,21.0,13.5,417.0,38.6,50.0,31.0,6.7725,88.606255,5.0225,0.7,100.0,0.98488575,1.4866068
2023-04-17 15:00:00+00:00,21.9,14.2,458.0,42.6,48.5,21.0,6.7225,87.0712,4.7225,0.3,100.0,1.0770329,1.8973665
2023-04-17 16:00:00+00:00,21.3,13.8,470.0,42.4,49.4,19.0,6.8225,84.386246,4.3725,0.3,100.0,0.8544004,1.1661904
2023-04-17 17:00:00+00:00,20.3,13.2,472.0,40.6,51.2,20.0,6.2725,89.184,4.6225,0.4,100.0,1.3928387,2.3706539
2023-04-17 18:00:00+00:00,20.2,13.2,450.0,37.7,52.5,22.0,5.9225,89.467865,4.3225,0.2,100.0,2.0615528,3.939543
2023-04-17 19:00:00+00:00,16.9,11.1,401.0,35.6,51.1,24.0,4.9225,94.561966,4.1225,0.6,100.0,3.8078864,5.3851647
2023-04-17 20:00:00+00:00,13.8,9.1,331.0,33.3,48.7,28.0,3.1725001,95.83897,2.5725,1.3,100.0,2.6925821,3.667424
2023-04-17 21:00:00+00:00,9.6,6.5,257.0,30.2,46.9,31.0,2.1725001,98.93645,2.0225,1.5,100.0,2.2203605,2.915476
2023-04-17 22:00:00+00:00,6.4,4.4,231.0,28.1,47.9,32.0,1.5725,99.28638,1.4725001,1.5,100.0,2.4020824,3.224903
2023-04-17 23:00:00+00:00,4.9,3.4,219.0,26.1,50.1,32.0,1.3225,99.28491,1.2225001,1.1,100.0,1.7888545,2.5495098
2023-04-18 00:00:00+00:00,4.1,2.9,210.0,16.9,43.6,39.0,0.9725,95.76513,0.3725,0.9,100.0,1.3453624,1.7691805
2023-04-18 01:00:00+00:00,4.8,3.4,242.0,16.6,47.6,39.0,1.0725,96.81124,0.6225,1.0,100.0,1.6401219,2.2022715
2023-04-18 02:00:00+00:00,6.4,4.5,287.0,16.1,53.4,40.0,1.1725,96.11811,0.6225,0.5,100.0,0.82462114,1.2165525
2023-04-18 03:00:00+00:00,9.2,6.4,328.0,14.9,61.8,42.0,1.1725,95.082855,0.47249997,0.3,100.0,2.1540658,2.84605
2023-04-18 04:00:00+00:00,10.0,7.0,325.0,13.1,68.4,46.0,0.92249995,92.020454,-0.2275,0.2,100.0,2.4186773,3.206244
2023-04-18 05:00:00+00:00,11.5,8.1,306.0,10.9,75.4,52.0,0.92249995,89.38036,-0.6275,0.1,100.0,2.109502,2.8017852
