date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi,us_aqi_pm2_5,us_aqi_pm10,us_aqi_nitrogen_dioxide,us_aqi_carbon_monoxide,us_aqi_ozone,us_aqi_sulphur_dioxide
2023-09-23 16:00:00+00:00,32.5,22.1,565.0,35.2,77.3,46.0,44.02777,44.02777,14.223483,17.336485,1.0471015,12.001391,42.14831
2023-09-23 17:00:00+00:00,31.5,21.5,538.0,31.7,67.9,47.0,46.128468,46.128468,14.912878,15.612687,1.1771337,11.093073,37.022903
2023-09-23 18:00:00+00:00,29.3,20.0,498.0,27.9,57.7,48.0,47.79514,47.79514,15.454544,13.741134,1.2946861,10.184756,31.461287
2023-09-23 19:00:00+00:00,25.6,17.3,448.0,24.0,47.8,49.0,49.236107,49.236107,15.916665,11.820332,1.3961353,9.334415,26.063251
2023-09-23 20:00:00+00:00,22.9,15.5,387.0,19.8,37.0,50.0,50.203896,50.203896,16.291664,9.751773,1.4750402,8.619357,20.174482
2023-09-23 21:00:00+00:00,20.4,13.8,335.0,16.4,28.8,52.0,50.76241,50.76241,16.643938,8.077226,1.5297906,8.058905,15.703382
2023-09-23 22:00:00+00:00,18.4,12.4,301.0,14.7,24.6,53.0,51.24113,51.24113,16.935604,7.2399526,1.5265701,7.7110386,13.413305
2023-09-23 23:00:00+00:00,17.9,12.1,276.0,13.9,22.9,54.0,51.622337,51.622337,17.166666,6.8459415,1.4593399,7.614409,12.486369
2023-09-24 00:00:00+00:00,20.5,13.9,342.0,15.3,24.0,49.0,51.985817,51.985817,17.382576,7.5354614,1.347826,7.7110386,13.086152
2023-09-24 01:00:00+00:00,22.1,15.0,366.0,15.4,28.9,51.0,52.37588,52.37588,17.625,7.584712,1.2580515,7.7690167,15.757906
2023-09-24 02:00:00+00:00,26.0,17.6,398.0,15.4,35.6,53.0,52.783688,52.783688,17.875,7.584712,1.1888083,7.8463197,19.411125
2023-09-24 03:00:00+00:00,24.7,16.6,404.0,15.1,40.3,57.0,53.10284,53.10284,18.08333,7.436958,1.1485507,7.94295,21.973827
2023-09-24 04:00:00+00:00,17.4,11.6,361.0,14.0,41.1,62.0,53.324467,53.324467,18.231062,6.8951926,1.1308374,8.097558,22.410034
2023-09-24 05:00:00+00:00,15.3,10.2,294.0,12.5,39.8,68.0,53.599293,53.599293,18.405302,6.1564226,1.1203704,8.329469,21.7012
2023-09-24 06:00:00+00:00,13.9,9.3,243.0,11.4,38.7,73.0,53.820927,53.820927,18.541666,5.614657,1.1038648,8.638683,21.10142
2023-09-24 07:00:00+00:00,13.1,8.8,228.0,11.0,38.4,75.0,53.971638,53.971638,18.636362,5.4176517,1.0805154,9.025201,20.937841
2023-09-24 08:00:00+00:00,12.9,8.7,229.0,11.1,38.1,76.0,54.104614,54.104614,18.719696,5.466903,1.0611917,9.431045,20.774263
2023-09-24 09:00:00+00:00,13.2,8.9,234.0,11.9,38.1,74.0,54.23759,54.23759,18.803028,5.860914,1.0157006,9.952846,20.774263
2023-09-24 10:00:00+00:00,13.5,9.1,236.0,13.9,38.1,69.0,54.352837,54.352837,18.878788,6.8459415,0.9625604,10.397341,20.774263
2023-09-24 11:00:00+00:00,12.9,8.7,241.0,16.7,38.3,62.0,54.45922,54.45922,18.950758,8.224981,0.8973431,10.706556,20.883316
2023-09-24 12:00:00+00:00,12.6,8.6,232.0,17.7,38.4,63.0,54.485817,54.485817,18.969696,8.717494,0.8317231,10.8031845,20.937841
2023-09-24 13:00:00+00:00,13.4,9.2,263.0,19.7,41.1,58.0,54.193264,54.193264,18.772728,9.702521,0.77979064,10.822512,22.410034
2023-09-24 14:00:00+00:00,15.6,10.7,306.0,22.5,44.9,50.0,53.838657,53.838657,18.53409,11.081561,0.7673108,10.629251,24.482008
2023-09-24 15:00:00+00:00,14.1,9.7,340.0,24.3,47.4,44.0,53.173763,53.173763,18.109848,11.968084,0.79267305,10.184756,25.84515
2023-09-24 16:00:00+00:00,13.8,9.5,355.0,24.3,47.8,42.0,52.065613,52.065613,17.412876,11.968084,0.83776164,9.585651,26.063251
2023-09-24 17:00:00+00:00,15.0,10.3,361.0,23.4,46.9,41.0,50.948586,50.948586,16.704544,11.524823,0.8884864,8.928571,25.572521
2023-09-24 18:00:00+00:00,16.2,11.2,362.0,22.6,45.8,40.0,49.9132,49.9132,16.079544,11.130812,0.93961346,8.290816,24.972738
2023-09-24 19:00:00+00:00,15.8,10.9,360.0,22.2,44.4,39.0,48.385418,48.385418,15.583333,10.933806,0.99033827,7.730364,24.209381
2023-09-24 20:00:00+00:00,16.9,11.6,354.0,21.8,42.6,37.0,47.274303,47.274303,15.21212,10.7368,1.0382447,7.285869,23.227919
2023-09-24 21:00:00+00:00,17.5,12.0,344.0,21.6,41.2,37.0,46.59722,46.59722,14.984848,10.638298,1.0873591,6.7833953,22.46456
2023-09-24 22:00:00+00:00,15.9,11.0,325.0,21.9,40.1,39.0,46.28472,46.28472,14.874999,10.786052,1.1199678,6.377551,21.864777
2023-09-24 23:00:00+00:00,16.5,11.3,302.0,22.4,39.2,41.0,46.041668,46.041668,14.780301,11.032309,1.1276168,6.164966,21.374046
2023-09-25 00:00:00+00:00,17.3,12.0,302.0,19.6,34.8,45.0,45.90278,45.90278,14.727272,9.653271,1.1123189,6.1069884,18.974918
2023-09-25 01:00:00+00:00,17.0,11.8,318.0,18.4,37.6,46.0,45.572914,45.572914,14.60606,9.062254,1.0909823,6.164966,20.501637
2023-09-25 02:00:00+00:00,18.7,13.0,340.0,16.7,41.4,47.0,45.017357,45.017357,14.412877,8.224981,1.0736715,6.2615952,22.57361
2023-09-25 03:00:00+00:00,19.0,13.2,348.0,15.3,44.5,50.0,44.21875,44.21875,14.136364,7.5354614,1.0648149,6.396877,24.263905
2023-09-25 04:00:00+00:00,16.8,11.5,331.0,14.7,46.3,57.0,43.628468,43.628468,13.920455,7.2399526,1.059984,6.6094623,25.245365
2023-09-25 05:00:00+00:00,15.2,10.4,302.0,14.4,47.3,65.0,43.61111,43.61111,13.897727,7.092199,1.0507245,6.9959803,25.790623
2023-09-25 06:00:00+00:00,13.6,9.3,277.0,14.1,47.3,72.0,43.645832,43.645832,13.89394,6.9444447,1.0338163,7.5371056,25.790623
2023-09-25 07:00:00+00:00,12.7,8.7,263.0,13.5,45.7,76.0,43.645836,43.645836,13.882576,6.6489363,1.0144929,8.17486,24.918213
2023-09-25 08:00:00+00:00,12.1,8.3,255.0,13.0,43.1,79.0,43.628475,43.628475,13.867424,6.4026794,0.99879235,8.851268,23.500546
2023-09-25 09:00:00+00:00,11.6,7.9,252.0,13.3,41.5,79.0,43.55903,43.55903,13.837123,6.5504336,0.9798712,9.508349,22.628136
2023-09-25 10:00:00+00:00,11.6,7.9,251.0,14.8,41.2,77.0,43.385414,43.385414,13.776517,7.289204,0.95330113,10.146104,22.46456
2023-09-25 11:00:00+00:00,11.7,8.0,255.0,17.1,41.9,73.0,43.17708,43.17708,13.704547,8.421987,0.9174718,10.725882,22.84624
2023-09-25 12:00:00+00:00,8.0,5.6,283.0,19.5,44.0,69.0,43.055553,43.055553,13.659093,9.604019,0.8800323,11.170378,23.991276
2023-09-25 13:00:00+00:00,13.1,9.2,342.0,23.8,51.9,59.0,42.53472,42.53472,13.484851,11.721828,0.8607086,11.402288,28.298803
2023-09-25 14:00:00+00:00,17.9,12.5,422.0,29.7,62.4,46.0,42.53472,42.53472,13.473487,14.627659,0.8768116,11.286332,34.023994
2023-09-25 15:00:00+00:00,19.5,13.6,478.0,33.0,67.3,36.0,42.847218,42.847218,13.560608,16.252956,0.93518513,10.783858,36.69575
2023-09-25 16:00:00+00:00,18.3,12.8,492.0,31.6,61.9,32.0,43.524303,43.524303,13.765152,15.563437,1.0217391,10.010822,33.751366
2023-09-25 17:00:00+00:00,16.5,11.6,482.0,27.6,50.9,31.0,44.09722,44.09722,13.935606,13.59338,1.1171497,9.102504,27.753548
2023-09-25 18:00:00+00:00,17.3,12.1,456.0,23.6,40.7,32.0,44.322918,44.322918,13.992424,11.623326,1.2097424,8.17486,22.19193
2023-09-25 19:00:00+00:00,15.0,10.5,408.0,20.1,32.9,36.0,44.479168,44.479168,14.034091,9.899527,1.2922707,7.3051944,17.938932
2023-09-25 20:00:00+00:00,11.8,8.3,343.0,16.5,25.9,43.0,44.409725,44.409725,14.003788,8.126478,1.3538648,6.5901356,14.122137
2023-09-25 21:00:00+00:00,9.4,6.6,291.0,13.9,20.9,49.0,43.836807,43.836807,13.810605,6.8459415,1.3780195,6.0876617,11.395856
2023-09-25 22:00:00+00:00,8.5,5.9,259.0,12.8,18.7,53.0,42.89931,42.89931,13.503787,6.304177,1.3574879,5.894403,10.196293
2023-09-25 23:00:00+00:00,8.1,5.7,239.0,12.6,18.6,56.0,42.013897,42.013897,13.223484,6.2056737,1.2918679,6.0296845,10.141767
2023-09-26 00:00:00+00:00,9.6,6.7,300.0,10.2,13.8,40.0,41.04167,41.04167,12.905304,5.0236406,1.1956522,6.4162025,7.5245366
2023-09-26 01:00:00+00:00,11.2,7.8,321.0,11.5,20.1,44.0,40.121532,40.121532,12.613636,5.6639085,1.1183574,6.5708103,10.959652
2023-09-26 02:00:00+00:00,15.1,10.5,350.0,13.3,28.9,50.0,39.427086,39.427086,12.393939,6.5504336,1.0535426,6.8220468,15.757906
2023-09-26 03:00:00+00:00,14.4,10.0,363.0,14.8,36.8,57.0,38.993057,38.993057,12.257576,7.289204,1.0108696,7.169913,20.065432
2023-09-26 04:00:00+00:00,11.8,8.2,345.0,15.6,42.6,65.0,38.4375,38.4375,12.083334,7.683215,0.99275374,7.575758,23.227919
2023-09-26 05:00:00+00:00,11.5,8.0,312.0,16.0,47.5,74.0,37.864586,37.864586,11.893939,7.8802204,0.9935589,8.000928,25.899675
2023-09-26 06:00:00+00:00,11.6,8.1,287.0,16.3,51.1,82.0,37.447918,37.447918,11.753787,8.027974,1.0020128,8.484076,27.862597
2023-09-26 07:00:00+00:00,12.3,8.6,279.0,16.4,53.1,88.0,37.239586,37.239586,11.67803,8.077226,1.0132852,9.044526,28.953108
2023-09-26 08:00:00+00:00,13.0,9.1,279.0,16.4,53.9,93.0,37.22222,37.22222,11.662879,8.077226,1.0293882,9.662956,29.389317
2023-09-26 09:00:00+00:00,13.4,9.3,281.0,17.1,54.6,95.0,37.36111,37.36111,11.696969,8.421987,1.020934,10.687229,29.770994
2023-09-26 10:00:00+00:00,13.7,9.5,281.0,19.0,55.4,93.0,37.604168,37.604168,11.765151,9.357762,1.004831,11.672851,30.207201
2023-09-26 11:00:00+00:00,14.1,9.7,283.0,21.6,56.1,87.0,37.88195,37.88195,11.844698,10.638298,0.9770531,12.503865,30.588877
2023-09-26 12:00:00+00:00,13.5,9.4,288.0,22.6,57.6,84.0,38.177086,38.177086,11.935608,11.130812,0.94484705,13.083643,31.406763
2023-09-26 13:00:00+00:00,18.7,13.0,357.0,27.3,66.1,71.0,38.83681,38.83681,12.143941,13.445626,0.9219002,13.450835,36.04144
2023-09-26 14:00:00+00:00,23.1,16.1,452.0,33.7,77.3,54.0,42.14831,39.49653,12.356064,16.597717,0.9400161,13.392857,42.14831
2023-09-26 15:00:00+00:00,25.4,17.7,516.0,37.6,82.7,40.0,45.092693,40.121532,12.553032,18.518518,1.0064412,12.851731,45.092693
2023-09-26 16:00:00+00:00,28.6,20.0,524.0,37.2,77.5,33.0,42.257362,40.833332,12.776516,18.321514,1.1018518,11.924088,42.257362
2023-09-26 17:00:00+00:00,25.3,17.6,503.0,34.3,66.4,29.0,42.083336,42.083336,13.166668,16.893223,1.2004831,10.764533,36.20502
2023-09-26 18:00:00+00:00,22.3,15.5,474.0,30.6,54.7,27.0,43.124996,43.124996,13.499999,15.070923,1.2898551,9.489023,29.825518
2023-09-26 19:00:00+00:00,18.5,12.9,443.0,26.0,42.6,27.0,43.715275,43.715275,13.689393,12.805359,1.3675524,8.213513,23.227919
2023-09-26 20:00:00+00:00,15.3,10.7,404.0,20.7,29.8,29.0,44.131943,44.131943,13.82197,10.195036,1.4319648,7.053958,16.248638
2023-09-26 21:00:00+00:00,13.1,9.2,365.0,16.5,20.9,32.0,44.54861,44.54861,13.954544,8.126478,1.4786634,5.9910326,11.395856
2023-09-26 22:00:00+00:00,11.8,8.2,321.0,14.5,18.3,36.0,45.0,45.0,14.094695,7.14145,1.4818841,5.2373223,9.978189
2023-09-26 23:00:00+00:00,11.0,7.7,277.0,13.7,19.7,42.0,45.399303,45.399303,14.219695,6.747439,1.4291468,4.889456,10.741549
2023-09-27 00:00:00+00:00,10.8,7.5,345.0,10.5,15.4,44.0,45.74653,45.74653,14.329544,5.171395,1.3329308,4.9281077,8.396948
2023-09-27 01:00:00+00:00,13.0,9.1,372.0,11.4,21.5,48.0,45.885418,45.885418,14.375,5.614657,1.2608696,5.140692,11.72301
2023-09-27 02:00:00+00:00,16.6,11.6,407.0,12.7,30.2,54.0,46.11111,46.11111,14.44318,6.254925,1.2081321,5.507885,16.46674
2023-09-27 03:00:00+00:00,17.1,11.9,420.0,13.9,37.9,62.0,46.30208,46.30208,14.5,6.8459415,1.1811595,6.0296845,20.665213
2023-09-27 04:00:00+00:00,14.2,9.8,390.0,14.8,43.6,74.0,46.631943,46.631943,14.602271,7.289204,1.1719002,6.706091,23.773174
2023-09-27 05:00:00+00:00,13.6,9.4,338.0,15.6,48.4,88.0,46.909718,46.909718,14.693183,7.683215,1.1662642,7.575758,26.390406
2023-09-27 06:00:00+00:00,14.0,9.7,299.0,16.3,52.2,99.0,47.15277,47.15277,14.77273,8.027974,1.1553946,8.658009,28.46238
2023-09-27 07:00:00+00:00,14.9,10.3,287.0,16.5,54.8,107.0,47.43056,47.43056,14.863637,8.126478,1.1465379,9.875541,29.880043
2023-09-27 08:00:00+00:00,15.6,10.8,288.0,16.5,56.4,112.0,47.725693,47.725693,14.962122,8.126478,1.1505636,11.131725,30.752453
2023-09-27 09:00:00+00:00,16.1,11.1,292.0,17.2,58.0,114.0,48.020824,48.020824,15.060607,8.471237,1.1276168,12.445888,31.624866
2023-09-27 10:00:00+00:00,16.2,11.3,288.0,19.0,59.3,114.0,48.333324,48.333324,15.162881,9.357762,1.0954107,13.721397,32.3337
2023-09-27 11:00:00+00:00,16.8,11.6,286.0,21.5,60.6,112.0,48.64583,48.64583,15.257578,10.5890465,1.0475041,14.880952,33.042534
2023-09-27 12:00:00+00:00,17.0,11.8,317.0,26.7,71.1,108.0,48.975693,48.975693,15.35985,13.150118,0.9935589,15.847248,38.767723
2023-09-27 13:00:00+00:00,17.9,12.5,340.0,28.2,74.0,99.0,49.392365,49.392365,15.492428,13.888889,0.9641707,16.504328,40.348965
2023-09-27 14:00:00+00:00,20.0,13.9,371.0,30.2,77.4,85.0,49.305553,49.305553,15.462123,14.873916,0.96497583,16.716913,42.20284
2023-09-27 15:00:00+00:00,19.8,13.7,391.0,30.4,76.3,73.0,48.923615,48.923615,15.344697,14.972419,0.9939614,16.44635,41.603054
2023-09-27 16:00:00+00:00,23.4,16.2,395.0,27.6,66.9,63.0,48.22917,48.22917,15.132576,13.59338,1.0358293,15.789272,36.477646
2023-09-27 17:00:00+00:00,19.4,13.4,387.0,23.1,52.9,53.0,47.56945,47.56945,14.935607,11.3770685,1.078905,14.8423,28.844059
2023-09-27 18:00:00+00:00,15.7,10.9,368.0,18.8,40.2,47.0,46.840282,46.840282,14.712121,9.259259,1.1171497,13.66342,21.919304
2023-09-27 19:00:00+00:00,12.3,8.5,327.0,15.1,30.3,46.0,46.041668,46.041668,14.462121,7.436958,1.1493559,12.368584,16.521267
2023-09-27 20:00:00+00:00,9.7,6.7,274.0,11.7,21.7,49.0,45.277775,45.277775,14.227271,5.7624116,1.1658615,11.093073,11.832062
2023-09-27 21:00:00+00:00,8.4,5.8,234.0,9.2,15.6,51.0,44.583332,44.583332,14.015152,4.531127,1.1485507,9.952846,8.505999
2023-09-27 22:00:00+00:00,7.9,5.4,214.0,8.1,12.5,51.0,43.993057,43.993057,13.83712,3.989362,1.1058776,9.025201,6.815704
2023-09-27 23:00:00+00:00,7.6,5.2,207.0,8.0,11.8,51.0,43.506943,43.506943,13.689394,3.9401102,1.0426731,8.368119,6.4340243
2023-09-28 00:00:00+00:00,7.4,5.0,214.0,7.9,13.3,54.0,43.07291,43.07291,13.560607,3.8908594,0.96859896,7.94295,7.2519093
2023-09-28 01:00:00+00:00,9.4,6.3,276.0,9.2,18.5,52.0,42.63888,42.63888,13.431819,4.531127,0.89573276,7.7690167,10.087241
2023-09-28 02:00:00+00:00,14.3,9.8,359.0,10.9,25.7,49.0,42.152775,42.152775,13.295455,5.3684,0.85104674,7.749691,14.013088
2023-09-28 03:00:00+00:00,17.1,11.5,405.0,12.4,31.8,51.0,41.840275,41.840275,13.208331,6.107171,0.84742355,7.7883425,17.33915
2023-09-28 04:00:00+00:00,13.0,8.4,375.0,13.1,35.3,63.0,41.770832,41.770832,13.208331,6.451931,0.8788246,7.8849726,19.247547
2023-09-28 05:00:00+00:00,13.5,8.4,308.0,13.6,37.5,80.0,41.527775,41.527775,13.162877,6.6981874,0.91948473,8.155535,20.447111
2023-09-28 06:00:00+00:00,14.8,8.9,258.0,14.1,39.7,94.0,41.354164,41.354164,13.159089,6.9444447,0.9492754,8.715985,21.646675
2023-09-28 07:00:00+00:00,17.2,9.9,245.0,14.7,42.0,101.0,41.215275,41.215275,13.189392,7.2399526,0.96698886,9.547,22.900764
2023-09-28 08:00:00+00:00,18.3,10.4,249.0,15.4,44.1,104.0,41.14583,41.14583,13.276514,7.584712,0.9822867,10.513296,24.045803
2023-09-28 09:00:00+00:00,20.1,11.4,261.0,16.9,46.4,103.0,41.07638,41.07638,13.378785,8.323483,0.9963769,11.479591,25.299892
2023-09-28 10:00:00+00:00,21.2,11.8,270.0,19.3,47.8,98.0,41.128464,41.128464,13.5303,9.505515,0.99033827,12.465213,26.063251
2023-09-28 11:00:00+00:00,20.9,11.8,287.0,22.4,49.5,90.0,41.215275,41.215275,13.719697,11.032309,0.9545089,13.412182,26.990187
2023-09-28 12:00:00+00:00,28.2,16.5,278.0,22.0,45.1,78.0,41.249992,41.249992,13.875,10.835303,0.9070049,14.165894,24.591059
2023-09-28 13:00:00+00:00,28.4,16.8,343.0,25.6,54.5,69.0,42.065968,42.065968,14.299242,12.608354,0.867955,14.455782,29.716469
2023-09-28 14:00:00+00:00,31.7,19.2,431.0,30.5,67.3,57.0,42.812492,42.812492,14.696969,15.021669,0.8820451,14.243197,36.69575
2023-09-28 15:00:00+00:00,36.3,22.7,496.0,33.9,76.2,48.0,43.73264,43.73264,15.140152,16.696218,0.9516908,13.528138,41.548527
2023-09-28 16:00:00+00:00,33.3,20.7,518.0,34.6,78.1,44.0,45.29514,45.29514,15.765151,17.040977,1.0527376,12.503865,42.584515
2023-09-28 17:00:00+00:00,34.0,21.4,515.0,33.8,76.0,44.0,46.076393,46.076393,16.140152,16.646967,1.1610305,11.344311,41.43948
2023-09-28 18:00:00+00:00,33.1,20.8,495.0,31.9,71.5,45.0,47.46528,47.46528,16.69318,15.71119,1.263285,10.204082,38.985825
2023-09-28 19:00:00+00:00,29.0,18.4,450.0,28.6,64.1,48.0,49.184025,49.184025,17.352272,14.085895,1.3538648,9.179809,34.950928
2023-09-28 20:00:00+00:00,26.4,16.7,389.0,24.2,54.3,53.0,50.460995,50.460995,17.984848,11.918835,1.4194849,8.368119,29.607414
2023-09-28 21:00:00+00:00,25.3,16.0,338.0,20.4,45.2,57.0,51.34752,51.34752,18.617424,10.047281,1.4641708,7.8849726,24.645584
2023-09-28 22:00:00+00:00,24.6,15.6,306.0,17.0,35.9,58.0,52.251774,52.251774,19.257576,8.372734,1.462158,7.6530614,19.574701
2023-09-28 23:00:00+00:00,26.8,16.9,285.0,14.1,27.4,58.0,53.15603,53.15603,19.89015,6.9444447,1.4118359,7.672387,14.9400215
2023-09-29 00:00:00+00:00,17.9,11.9,288.0,11.7,19.4,52.0,54.193264,54.193264,20.61742,5.7624116,1.3268921,7.8656464,10.577971
2023-09-29 01:00:00+00:00,21.7,13.9,367.0,14.3,27.2,52.0,54.80497,54.80497,21.015152,7.0429473,1.2342995,8.020253,14.830973
2023-09-29 02:00:00+00:00,25.3,16.9,471.0,17.9,37.8,53.0,55.47872,55.47872,21.48106,8.815997,1.1747183,8.17486,20.61069
2023-09-29 03:00:00+00:00,33.1,22.0,519.0,19.8,44.1,57.0,56.108154,56.108154,21.897728,9.751773,1.1650565,8.329469,24.045803
2023-09-29 04:00:00+00:00,33.3,20.8,453.0,18.5,42.0,65.0,57.039005,57.039005,22.503786,9.111505,1.1928343,8.503401,22.900764
2023-09-29 05:00:00+00:00,29.8,18.3,331.0,15.7,35.7,76.0,58.138294,58.138294,23.272724,7.7324667,1.218599,8.735312,19.465649
2023-09-29 06:00:00+00:00,24.9,15.1,238.0,13.2,30.5,85.0,59.015953,59.015953,23.89015,6.501182,1.215781,9.102504,16.630318
2023-09-29 07:00:00+00:00,22.0,13.4,210.0,11.6,28.1,90.0,59.565598,59.565598,24.272726,5.7131605,1.1884059,9.624305,15.321702
2023-09-29 08:00:00+00:00,21.1,13.0,212.0,10.5,26.7,93.0,59.87588,59.87588,24.454544,5.171395,1.1582125,10.242733,14.558344
2023-09-29 09:00:00+00:00,21.1,13.2,224.0,10.5,26.5,92.0,60.10638,60.10638,24.560604,5.171395,1.1276168,11.035096,14.449291
2023-09-29 10:00:00+00:00,20.4,12.7,239.0,12.3,27.0,86.0,60.265957,60.265957,24.598484,6.05792,1.0700483,11.808132,14.72192
2023-09-29 11:00:00+00:00,20.5,13.2,264.0,15.2,28.6,77.0,60.345745,60.345745,24.56818,7.4862094,0.9766506,12.445888,15.594331
2023-09-29 12:00:00+00:00,30.7,19.2,315.0,21.0,39.1,71.0,60.469852,60.469852,24.553028,10.34279,0.87399364,12.832405,21.31952
2023-09-29 13:00:00+00:00,29.3,18.7,410.0,25.2,51.4,64.0,60.70922,60.70922,24.647724,12.411347,0.81843805,12.948361,28.026176
2023-09-29 14:00:00+00:00,34.2,22.6,539.0,30.8,67.9,54.0,60.877663,60.877663,24.681814,15.169424,0.85024166,12.71645,37.022903
2023-09-29 15:00:00+00:00,38.6,26.0,626.0,33.9,76.5,47.0,61.179085,61.179085,24.776514,16.696218,0.971417,12.117347,41.71211
2023-09-29 16:00:00+00:00,38.3,26.0,636.0,32.2,70.2,46.0,61.471634,61.471634,24.863634,15.858945,1.1388888,11.286332,38.276993
2023-09-29 17:00:00+00:00,34.3,23.3,605.0,27.8,56.2,47.0,61.941494,61.941494,25.05303,13.691883,1.3095815,10.3780155,30.643404
2023-09-29 18:00:00+00:00,29.1,19.7,556.0,23.5,43.5,50.0,62.10993,62.10993,25.06439,11.574074,1.462963,9.508349,23.718649
2023-09-29 19:00:00+00:00,24.2,16.2,487.0,19.6,34.9,54.0,62.01241,62.01241,24.912874,9.653271,1.5905797,8.812616,19.029446
2023-09-29 20:00:00+00:00,21.8,14.6,401.0,15.8,27.6,58.0,61.81738,61.81738,24.73106,7.7817187,1.6803542,8.368119,15.049073
2023-09-29 21:00:00+00:00,20.5,13.7,335.0,13.2,23.1,62.0,61.63121,61.63121,24.556818,6.501182,1.7149757,8.116883,12.595421
2023-09-29 22:00:00+00:00,20.3,13.3,302.0,12.6,22.3,65.0,61.427307,61.427307,24.375,6.2056737,1.6847826,8.078231,12.159216
2023-09-29 23:00:00+00:00,21.0,13.6,287.0,13.2,24.2,66.0,61.223404,61.223404,24.212118,6.501182,1.589372,8.290816,13.195203
2023-09-30 00:00:00+00:00,20.4,13.4,306.0,17.2,35.8,63.0,60.930855,60.930855,23.992422,8.471237,1.4528986,8.658009,19.520176
2023-09-30 01:00:00+00:00,24.3,15.8,334.0,19.4,42.5,65.0,61.06383,61.06383,24.087122,9.554768,1.3200483,8.986549,23.173391
2023-09-30 02:00:00+00:00,30.2,19.6,370.0,22.3,51.4,67.0,61.23227,61.23227,24.185606,10.983057,1.2109501,9.334415,28.026176
2023-09-30 03:00:00+00:00,31.1,20.0,381.0,23.2,55.3,70.0,61.471634,61.471634,24.371212,11.426321,1.1360708,9.662956,30.152672
2023-09-30 04:00:00+00:00,25.3,16.1,342.0,20.4,49.4,73.0,61.29433,61.29433,24.295456,10.047281,1.0933977,9.972171,26.935661
2023-09-30 05:00:00+00:00,23.1,14.6,278.0,15.6,38.4,77.0,60.877663,60.877663,23.99242,7.683215,1.0696458,10.262059,20.937841
2023-09-30 06:00:00+00:00,24.9,15.9,229.0,11.8,29.6,80.0,60.54965,60.54965,23.738632,5.811663,1.0466989,10.551948,16.139585
2023-09-30 07:00:00+00:00,24.2,15.5,210.0,10.0,25.6,82.0,60.62057,60.62057,23.738632,4.925138,1.0173107,10.841837,13.958561
2023-09-30 08:00:00+00:00,25.2,16.2,206.0,9.1,23.8,83.0,60.80674,60.80674,23.821968,4.481876,0.98631245,11.151051,12.977099
2023-09-30 09:00:00+00:00,18.6,12.1,208.0,9.1,23.0,82.0,61.090424,61.090424,23.977272,4.481876,0.9460548,11.537569,12.5408945
2023-09-30 10:00:00+00:00,16.1,10.4,205.0,9.8,21.6,79.0,60.99291,60.99291,23.882576,4.8266354,0.89533013,11.86611,11.777535
2023-09-30 11:00:00+00:00,15.5,10.1,209.0,11.4,21.3,73.0,60.789005,60.789005,23.719696,5.614657,0.82890505,12.0980215,11.613959
2023-09-30 12:00:00+00:00,18.2,12.1,262.0,16.7,33.7,75.0,60.514187,60.514187,23.530302,8.224981,0.75966185,12.155998,18.375137
2023-09-30 13:00:00+00:00,23.9,16.1,353.0,20.8,42.0,66.0,59.88475,59.88475,23.056816,10.244287,0.72745574,12.19465,22.900764
2023-09-30 14:00:00+00:00,26.9,18.4,478.0,26.3,53.0,53.0,59.654255,59.654255,22.852274,12.953113,0.757649,11.982065,28.898582
2023-09-30 15:00:00+00:00,29.3,20.1,571.0,29.7,58.9,43.0,59.281914,59.281914,22.57576,14.627659,0.8578905,11.460266,32.115597
2023-09-30 16:00:00+00:00,27.1,18.7,610.0,29.3,55.1,39.0,58.758865,58.758865,22.223488,14.430655,1.0032206,10.706556,30.04362
2023-09-30 17:00:00+00:00,23.3,16.0,617.0,26.9,46.2,39.0,58.11171,58.11171,21.799242,13.248621,1.1658615,9.8562155,25.190842
2023-09-30 18:00:00+00:00,18.7,12.8,591.0,23.8,37.7,41.0,57.46454,57.46454,21.382576,11.721828,1.3305154,9.025201,20.556162
2023-09-30 19:00:00+00:00,15.7,10.5,514.0,20.1,30.9,47.0,56.852837,56.852837,20.988638,9.899527,1.4859099,8.290816,16.84842
2023-09-30 20:00:00+00:00,13.9,9.2,403.0,15.7,24.4,55.0,56.34752,56.34752,20.66667,7.7324667,1.6086956,7.7883425,13.304255
2023-09-30 21:00:00+00:00,12.5,8.3,317.0,12.7,20.4,61.0,55.868797,55.868797,20.367428,6.254925,1.665459,7.401825,11.123228
2023-09-30 22:00:00+00:00,11.6,7.7,274.0,12.0,19.8,63.0,55.39007,55.39007,20.064394,5.910166,1.6509662,7.3051944,10.796074
2023-09-30 23:00:00+00:00,11.4,7.6,254.0,12.6,21.5,64.0,54.89362,54.89362,19.73485,6.2056737,1.5688406,7.4984536,11.72301
2023-10-01 00:00:00+00:00,12.3,8.3,333.0,10.4,17.9,55.0,54.361702,54.361702,19.371212,5.1221433,1.4412239,7.904297,9.760088
2023-10-01 01:00:00+00:00,12.9,8.9,426.0,12.9,26.8,54.0,53.909576,53.909576,19.064394,6.3534274,1.3297101,8.213513,14.612868
2023-10-01 02:00:00+00:00,17.3,11.9,549.0,16.2,38.8,53.0,53.29787,53.29787,18.632574,7.978724,1.2528181,8.503401,21.155943
